DATASET_HEATMAP
SEPARATOR TAB
DATASET_LABEL	Prévalence
COLOR	#0000ff
FIELD_LABELS	Prévalence
FIELD_COLORS	#edf8b1

LEGEND_TITLE	Prévalence
LEGEND_COLORS	#ffffcc	#800026
LEGEND_LABELS	Basse	Haute

DATA
ERR7738937_bin.96	0.0342857142857143
ERR7738253_bin.27	0.0228571428571429
SRR1761680_bin.5	0.0114285714285714
ERR7738616_bin.59	0.04
ERR11604941_bin.11	0.0457142857142857
ERR7738547_bin.38	0.0228571428571429
SRR1761677_bin.3	0.0057142857142857
ERR7745787_bin.81	0.08
ERR7746398_bin.17	0.0114285714285714
ERR7738630_bin.117	0.0057142857142857
ERR7738611_bin.46	0.0628571428571429
ERR7746440_bin.3	0.0057142857142857
ERR7738166_bin.60	0.131428571428571
ERR7738553_bin.91	0.0628571428571429
SRR17643474_bin.7	0.0057142857142857
SRR1761699_bin.23	0.0057142857142857
ERR7738229_bin.31	0.0114285714285714
SRR17643919_bin.8	0.0857142857142857
ERR7745819_bin.67	0.0171428571428571
ERR7738620_bin.32	0.0114285714285714
ERR7738611_bin.128	0.0514285714285714
SRR1761715_bin.18	0.04
ERR7745787_bin.30	0.0685714285714286
ERR7738353_bin.15	0.0171428571428571
SRR1761680_bin.6	0.0057142857142857
ERR7738578_bin.4	0.08
SRR17643927_bin.5	0.04
ERR7738938_bin.78	0.0685714285714286
ERR7738166_bin.97	0.0342857142857143
ERR7738629_bin.17	0.0457142857142857
ERR7738597_bin.44	0.0457142857142857
ERR7738580_bin.59	0.0514285714285714
ERR7738553_bin.11	0.0057142857142857
SRR17643474_bin.19	0.0114285714285714
ERR7738537_bin.41	0.0342857142857143
ERR7738185_bin.30	0.0457142857142857
ERR7738158_bin.35	0.114285714285714
SRR17643520_bin.5	0.0342857142857143
ERR11604953_bin.6	0.0514285714285714
ERR7745831_bin.45	0.0114285714285714
ERR7738630_bin.43	0.0285714285714286
ERR7738604_bin.19	0.0285714285714286
SRR8732219_bin.1	0.0342857142857143
ERR7738608_bin.74	0.0514285714285714
ERR7746398_bin.32	0.0514285714285714
ERR11604949_bin.18	0.0685714285714286
ERR7738253_bin.96	0.0457142857142857
ERR7738937_bin.34	0.0228571428571429
ERR7738546_bin.64	0.0057142857142857
ERR7738612_bin.37	0.0228571428571429
SRR17643479_bin.19	0.04
ERR7738253_bin.46	0.0057142857142857
SRR8732226_bin.1	0.0171428571428571
ERR7738580_bin.84	0.0342857142857143
ERR7738622_bin.115	0.0171428571428571
SRR17643792_bin.27	0.0342857142857143
ERR7738553_bin.41	0.0114285714285714
SRR1761713_bin.4	0.0171428571428571
ERR11604952_bin.13	0.0228571428571429
ERR7738608_bin.112	0.0514285714285714
SRR17643459_bin.4	0.0057142857142857
ERR7738604_bin.102	0.0114285714285714
ERR7738537_bin.139	0.0571428571428571
ERR7738185_bin.31	0.0228571428571429
ERR11604929_bin.11	0.0114285714285714
SRR1761687_bin.24	0.0228571428571429
SRR17643521_bin.17	0.102857142857143
ERR7738546_bin.101	0.0285714285714286
ERR7738630_bin.144	0.0057142857142857
ERR7738630_bin.185	0.0285714285714286
ERR7738537_bin.51	0.0285714285714286
ERR7746398_bin.94	0.0057142857142857
SRR1761687_bin.22	0.0057142857142857
ERR7738608_bin.45	0.0742857142857143
SRR1761695_bin.25	0.0342857142857143
ERR11604931_bin.5	0.0057142857142857
ERR7738597_bin.82	0.0228571428571429
ERR7738253_bin.127	0.0228571428571429
ERR7738215_bin.12	0.04
ERR7738253_bin.113	0.0114285714285714
ERR7738546_bin.40	0.0342857142857143
ERR7738622_bin.142	0.0228571428571429
ERR7746398_bin.8	0.0342857142857143
ERR7738630_bin.77	0.0171428571428571
ERR7738608_bin.64	0.0228571428571429
SRR17643478_bin.5	0.0057142857142857
ERR7738630_bin.84	0.0171428571428571
ERR7746440_bin.91	0.0742857142857143
ERR7738580_bin.89	0.0228571428571429
ERR7738612_bin.65	0.0114285714285714
ERR7738612_bin.128	0.0342857142857143
ERR7746440_bin.16	0.0228571428571429
ERR7738537_bin.143	0.04
ERR11604936_bin.4	0.0171428571428571
ERR7738546_bin.27	0.0057142857142857
ERR7738608_bin.148	0.0228571428571429
ERR7738624_bin.23	0.0114285714285714
SRR1761676_bin.6	0.0114285714285714
ERR7738580_bin.88	0.0571428571428571
SRR17643460_bin.13	0.0114285714285714
ERR7738937_bin.56	0.04
ERR7738624_bin.53	0.04
ERR7738620_bin.10	0.0285714285714286
ERR7738611_bin.26	0.0285714285714286
ERR7738537_bin.97	0.0057142857142857
SRR17643968_bin.25	0.04
SRR17643924_bin.11	0.0114285714285714
ERR7738594_bin.134	0.0285714285714286
ERR7738630_bin.36	0.0171428571428571
ERR7738630_bin.5	0.0457142857142857
SRR1761685_bin.19	0.0057142857142857
SRR17643927_bin.31	0.0285714285714286
ERR7738624_bin.209	0.0342857142857143
ERR7738630_bin.126	0.0514285714285714
ERR7738604_bin.81	0.0171428571428571
ERR7738630_bin.111	0.0057142857142857
ERR7738611_bin.116	0.0057142857142857
ERR7738624_bin.178	0.0171428571428571
SRR1761677_bin.8	0.0057142857142857
SRR17643968_bin.12	0.0114285714285714
ERR7738267_bin.42	0.0228571428571429
ERR7738630_bin.54	0.0228571428571429
ERR7738353_bin.67	0.0342857142857143
SRR17643790_bin.33	0.0228571428571429
SRR17643460_bin.1	0.0057142857142857
ERR7738630_bin.26	0.0171428571428571
SRR17643474_bin.42	0.04
SRR17643652_bin.24	0.0114285714285714
ERR7738620_bin.35	0.04
ERR11604946_bin.9	0.0057142857142857
ERR11604939_bin.6	0.0114285714285714
ERR7738604_bin.110	0.04
ERR7738608_bin.12	0.0114285714285714
ERR7738622_bin.93	0.0114285714285714
ERR11604937_bin.15	0.0171428571428571
ERR11604948_bin.6	0.0171428571428571
ERR11604949_bin.15	0.0114285714285714
ERR7738624_bin.179	0.0171428571428571
ERR7738514_bin.59	0.0285714285714286
SRR8732217_bin.8	0.0685714285714286
SRR17643508_bin.3	0.04
ERR7738215_bin.28	0.0114285714285714
ERR7738620_bin.17	0.0171428571428571
ERR7738597_bin.2	0.0114285714285714
ERR7738546_bin.25	0.0171428571428571
ERR7738515_bin.24	0.0057142857142857
SRR17643924_bin.10	0.0114285714285714
ERR7738624_bin.175	0.0057142857142857
ERR7738608_bin.49	0.0342857142857143
ERR7738158_bin.48	0.04
ERR7738608_bin.71	0.04
ERR7738608_bin.139	0.0342857142857143
ERR7738624_bin.161	0.0171428571428571
SRR17643792_bin.31	0.0114285714285714
SRR1761701_bin.5	0.0114285714285714
ERR7738546_bin.97	0.0057142857142857
SRR17643466_bin.21	0.0171428571428571
ERR7738253_bin.99	0.0057142857142857
ERR7745787_bin.93	0.0114285714285714
ERR7738562_bin.42	0.0114285714285714
ERR7738185_bin.48	0.0114285714285714
ERR7738608_bin.162	0.04
ERR7738608_bin.78	0.0171428571428571
ERR7738630_bin.56	0.0171428571428571
ERR7745787_bin.88	0.0285714285714286
ERR7738553_bin.17	0.0914285714285714
ERR7738580_bin.87	0.0114285714285714
ERR7738630_bin.62	0.0171428571428571
ERR7738578_bin.72	0.0171428571428571
ERR7738620_bin.91	0.0285714285714286
ERR7738612_bin.92	0.0228571428571429
ERR7738938_bin.6	0.0057142857142857
ERR7738253_bin.116	0.0057142857142857
ERR11604940_bin.11	0.0228571428571429
ERR7738546_bin.42	0.0057142857142857
ERR7738604_bin.73	0.0228571428571429
ERR11604947_bin.5	0.0171428571428571
ERR7738630_bin.176	0.0171428571428571
ERR7738353_bin.44	0.0228571428571429
ERR7738629_bin.53	0.0114285714285714
SRR1761710_bin.12	0.0171428571428571
ERR7738553_bin.38	0.0171428571428571
ERR7738630_bin.29	0.0057142857142857
SRR17643924_bin.22	0.0057142857142857
SRR17643919_bin.35	0.0114285714285714
ERR11604946_bin.6	0.0228571428571429
SRR17643933_bin.14	0.0057142857142857
ERR7738630_bin.197	0.0228571428571429
ERR7738594_bin.101	0.0514285714285714
ERR7745402_bin.76	0.0171428571428571
ERR7745596_bin.27	0.0057142857142857
ERR7738253_bin.41	0.0057142857142857
ERR7738938_bin.50	0.0057142857142857
ERR7738611_bin.162	0.0228571428571429
ERR7738537_bin.82	0.0114285714285714
ERR7738537_bin.134	0.0285714285714286
ERR7738612_bin.52	0.0057142857142857
ERR11604930_bin.4	0.0057142857142857
SRR17643919_bin.28	0.0114285714285714
ERR7738630_bin.57	0.0057142857142857
SRR17643479_bin.2	0.0057142857142857
SRR17643927_bin.23	0.0228571428571429
SRR17643466_bin.13	0.0114285714285714
ERR7738553_bin.101	0.0114285714285714
ERR7738611_bin.66	0.0114285714285714
ERR11604933_bin.13	0.0171428571428571
ERR7745787_bin.130	0.0114285714285714
ERR7738546_bin.43	0.0114285714285714
ERR7738604_bin.60	0.0114285714285714
ERR7738624_bin.151	0.0057142857142857
ERR7738253_bin.56	0.0114285714285714
SRR17643460_bin.14	0.0114285714285714
SRR17643507_bin.12	0.0057142857142857
ERR7738229_bin.22	0.0057142857142857
ERR11604942_bin.12	0.0057142857142857
ERR7738553_bin.30	0.0114285714285714
SRR8732217_bin.9	0.0057142857142857
ERR7738611_bin.83	0.0114285714285714
ERR7738604_bin.51	0.0057142857142857
